0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Shot Chart Detail,0020301012,206,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,1,56,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040321,LAL,MIL
Shot Chart Detail,0020301012,242,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,10,36,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,13,35,1,1,20040321,LAL,MIL
Shot Chart Detail,0020301012,264,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,8,13,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040321,LAL,MIL
Shot Chart Detail,0020301012,270,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,7,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040321,LAL,MIL
Shot Chart Detail,0020301012,274,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,6,29,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040321,LAL,MIL
Shot Chart Detail,0020301012,328,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,0,18,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040321,LAL,MIL
Shot Chart Detail,0020301012,346,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,10,9,Made Shot,Hook Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-64,15,1,1,20040321,LAL,MIL
Shot Chart Detail,0020301012,364,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,7,58,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,46,59,1,1,20040321,LAL,MIL
Shot Chart Detail,0020301012,433,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,0,44,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-59,17,1,0,20040321,LAL,MIL
Shot Chart Detail,0020301012,454,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,5,4,44,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040321,LAL,MIL
Shot Chart Detail,0020301012,473,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,5,2,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040321,LAL,MIL
Shot Chart Detail,0020301033,31,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,6,51,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,10,41,1,0,20040324,LAL,SAC
Shot Chart Detail,0020301033,79,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,3,56,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040324,LAL,SAC
Shot Chart Detail,0020301033,88,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,2,50,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,67,18,1,1,20040324,LAL,SAC
Shot Chart Detail,0020301033,169,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,6,27,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-25,46,1,1,20040324,LAL,SAC
Shot Chart Detail,0020301033,189,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,4,42,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-11,84,1,1,20040324,LAL,SAC
Shot Chart Detail,0020301033,191,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,4,12,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,6,79,1,1,20040324,LAL,SAC
Shot Chart Detail,0020301033,287,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,7,12,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,80,59,1,1,20040324,LAL,SAC
Shot Chart Detail,0020301033,303,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,5,29,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,79,46,1,0,20040324,LAL,SAC
Shot Chart Detail,0020301033,378,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,11,42,Missed Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,79,15,1,0,20040324,LAL,SAC
Shot Chart Detail,0020301033,382,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,11,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040324,LAL,SAC
Shot Chart Detail,0020301033,389,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,10,8,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-39,86,1,0,20040324,LAL,SAC
Shot Chart Detail,0020301033,404,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,8,47,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040324,LAL,SAC
Shot Chart Detail,0020301033,420,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,7,1,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-66,38,1,0,20040324,LAL,SAC
Shot Chart Detail,0020301046,40,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,7,31,Made Shot,Follow Up Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040326,LAL,MIN
Shot Chart Detail,0020301046,70,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,4,15,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040326,LAL,MIN
Shot Chart Detail,0020301046,86,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,2,55,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040326,LAL,MIN
Shot Chart Detail,0020301046,129,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,11,25,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040326,LAL,MIN
Shot Chart Detail,0020301046,148,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,8,45,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,0,84,1,0,20040326,LAL,MIN
Shot Chart Detail,0020301046,174,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,7,8,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040326,LAL,MIN
Shot Chart Detail,0020301046,175,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,7,7,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040326,LAL,MIN
Shot Chart Detail,0020301046,208,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,5,0,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,79,35,1,1,20040326,LAL,MIN
Shot Chart Detail,0020301046,231,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,3,0,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,39,49,1,1,20040326,LAL,MIN
Shot Chart Detail,0020301046,240,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,1,27,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-71,-3,1,0,20040326,LAL,MIN
Shot Chart Detail,0020301046,266,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,11,30,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-15,64,1,0,20040326,LAL,MIN
Shot Chart Detail,0020301046,271,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,11,18,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040326,LAL,MIN
Shot Chart Detail,0020301046,308,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,7,57,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,3,54,1,0,20040326,LAL,MIN
Shot Chart Detail,0020301046,331,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,5,30,Made Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,3,68,1,1,20040326,LAL,MIN
Shot Chart Detail,0020301046,337,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,4,20,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-84,-21,1,0,20040326,LAL,MIN
Shot Chart Detail,0020301046,345,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,3,55,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,62,20,1,0,20040326,LAL,MIN
Shot Chart Detail,0020301046,351,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,3,20,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040326,LAL,MIN
Shot Chart Detail,0020301046,375,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,0,41,Made Shot,Driving Finger Roll Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040326,LAL,MIN
Shot Chart Detail,0020301046,378,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,0,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-95,13,1,0,20040326,LAL,MIN
Shot Chart Detail,0020301046,413,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,9,28,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-72,41,1,0,20040326,LAL,MIN
Shot Chart Detail,0020301063,27,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,8,48,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040328,LAL,UTA
Shot Chart Detail,0020301063,37,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,6,50,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040328,LAL,UTA
Shot Chart Detail,0020301063,39,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,6,48,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040328,LAL,UTA
Shot Chart Detail,0020301063,50,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,5,7,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040328,LAL,UTA
Shot Chart Detail,0020301063,54,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,4,49,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-20,46,1,1,20040328,LAL,UTA
Shot Chart Detail,0020301063,94,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,1,38,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-61,82,1,0,20040328,LAL,UTA
Shot Chart Detail,0020301063,192,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,3,21,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-26,99,1,0,20040328,LAL,UTA
Shot Chart Detail,0020301063,263,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,9,9,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040328,LAL,UTA
Shot Chart Detail,0020301063,323,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,3,38,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-51,3,1,1,20040328,LAL,UTA
Shot Chart Detail,0020301063,402,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,6,43,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-67,12,1,0,20040328,LAL,UTA
Shot Chart Detail,0020301063,407,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,5,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040328,LAL,UTA
Shot Chart Detail,0020301075,11,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,10,11,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-3,109,1,0,20040330,LAL,NOH
Shot Chart Detail,0020301075,45,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,7,3,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,95,72,1,1,20040330,LAL,NOH
Shot Chart Detail,0020301075,55,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,5,19,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-79,59,1,0,20040330,LAL,NOH
Shot Chart Detail,0020301075,70,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,3,56,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040330,LAL,NOH
Shot Chart Detail,0020301075,78,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,3,16,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040330,LAL,NOH
Shot Chart Detail,0020301075,124,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,9,53,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040330,LAL,NOH
Shot Chart Detail,0020301075,129,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,8,42,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,46,95,1,0,20040330,LAL,NOH
Shot Chart Detail,0020301075,139,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,7,12,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040330,LAL,NOH
Shot Chart Detail,0020301075,158,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,5,44,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040330,LAL,NOH
Shot Chart Detail,0020301075,224,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,10,51,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040330,LAL,NOH
Shot Chart Detail,0020301075,264,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,7,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-90,-3,1,0,20040330,LAL,NOH
Shot Chart Detail,0020301075,293,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,4,33,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040330,LAL,NOH
Shot Chart Detail,0020301075,306,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,2,40,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-23,33,1,0,20040330,LAL,NOH
Shot Chart Detail,0020301075,388,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,7,53,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040330,LAL,NOH
Shot Chart Detail,0020301075,390,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,7,40,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-10,82,1,0,20040330,LAL,NOH
Shot Chart Detail,0020301088,18,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,9,38,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040401,LAL,HOU
Shot Chart Detail,0020301088,40,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,6,23,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-3,64,1,0,20040401,LAL,HOU
Shot Chart Detail,0020301088,88,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,2,8,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-105,26,1,1,20040401,LAL,HOU
Shot Chart Detail,0020301088,150,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,6,50,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,80,15,1,1,20040401,LAL,HOU
Shot Chart Detail,0020301088,190,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,3,1,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040401,LAL,HOU
Shot Chart Detail,0020301088,202,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,2,41,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040401,LAL,HOU
Shot Chart Detail,0020301088,246,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,10,43,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-48,46,1,0,20040401,LAL,HOU
Shot Chart Detail,0020301088,269,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,8,9,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,31,41,1,0,20040401,LAL,HOU
Shot Chart Detail,0020301088,291,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,6,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040401,LAL,HOU
Shot Chart Detail,0020301088,292,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,6,2,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040401,LAL,HOU
Shot Chart Detail,0020301088,317,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,3,50,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040401,LAL,HOU
Shot Chart Detail,0020301088,354,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,0,38,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040401,LAL,HOU
Shot Chart Detail,0020301088,386,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,9,28,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040401,LAL,HOU
Shot Chart Detail,0020301088,410,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,7,47,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040401,LAL,HOU
Shot Chart Detail,0020301088,447,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,4,16,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040401,LAL,HOU
Shot Chart Detail,0020301088,448,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,4,15,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040401,LAL,HOU
Shot Chart Detail,0020301088,490,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,1,7,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040401,LAL,HOU
Shot Chart Detail,0020301100,4,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,11,24,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040402,SEA,LAL
Shot Chart Detail,0020301100,7,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,11,21,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040402,SEA,LAL
Shot Chart Detail,0020301100,47,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,7,19,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040402,SEA,LAL
Shot Chart Detail,0020301100,52,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,6,20,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040402,SEA,LAL
Shot Chart Detail,0020301100,65,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,4,47,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040402,SEA,LAL
Shot Chart Detail,0020301100,86,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,2,39,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,72,-6,1,0,20040402,SEA,LAL
Shot Chart Detail,0020301100,119,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,11,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,0,1,1,20040402,SEA,LAL
Shot Chart Detail,0020301100,131,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,10,28,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040402,SEA,LAL
Shot Chart Detail,0020301100,159,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,6,36,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-61,17,1,0,20040402,SEA,LAL
Shot Chart Detail,0020301100,230,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,10,55,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040402,SEA,LAL
Shot Chart Detail,0020301100,237,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,9,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040402,SEA,LAL
Shot Chart Detail,0020301100,251,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,7,35,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-41,10,1,0,20040402,SEA,LAL
Shot Chart Detail,0020301100,255,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,6,54,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040402,SEA,LAL
Shot Chart Detail,0020301100,270,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,4,25,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,3,26,1,1,20040402,SEA,LAL
Shot Chart Detail,0020301100,295,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,1,58,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,47,31,1,0,20040402,SEA,LAL
Shot Chart Detail,0020301100,301,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,0,37,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040402,SEA,LAL
Shot Chart Detail,0020301100,341,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,8,3,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20040402,SEA,LAL
Shot Chart Detail,0020301100,343,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,7,59,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040402,SEA,LAL
Shot Chart Detail,0020301110,3,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,11,21,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,36,1,1,20040404,LAL,SAS
Shot Chart Detail,0020301110,35,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,7,23,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-62,51,1,1,20040404,LAL,SAS
Shot Chart Detail,0020301110,51,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,5,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040404,LAL,SAS
Shot Chart Detail,0020301110,128,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,9,14,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-20,92,1,0,20040404,LAL,SAS
Shot Chart Detail,0020301110,142,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,8,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20040404,LAL,SAS
